Frecuencia,Parte Real,Parte Imaginaria
274.930556,226.464916,-396.222590
274.944444,213.512054,-69.520139
274.958333,224.889295,-77.232436
274.972222,137.097638,101.159602
274.986111,569.033971,166.867475
275.000000,-102.089754,263.407111
275.013889,-371.233988,114.147811
275.027778,351.592865,-285.968609
275.041667,322.862059,-84.035534
275.055556,133.684180,-553.786437
275.069444,-167.989656,242.021993
275.083333,-30.966122,-702.870087
275.097222,439.700321,-124.232414
275.111111,117.932633,-325.693786
275.125000,74.830518,407.429375
275.138889,-534.345153,438.819062
275.152778,285.421700,867.491770
275.166667,-130.894662,-353.868889
275.180556,-276.462355,-1007.332687
275.194444,-347.251237,-305.818985
275.208333,-189.538540,189.485356
275.222222,-189.411703,-205.512229
275.236111,329.111393,403.560831
275.250000,577.878181,-966.568767
275.263889,926.923172,-940.322396
275.277778,-598.511383,123.668246
275.291667,-1107.270103,858.130066
275.305556,-324.586395,401.040434
275.319444,-132.337596,512.256884
275.333333,595.579547,-270.093726
275.347222,519.126645,46.813773
275.361111,-223.308981,112.381906
275.375000,-259.399002,-221.804788
275.388889,-162.066341,514.576162
275.402778,395.901520,152.967277
275.416667,552.647383,-149.869258
275.430556,482.181774,105.442192
275.444444,-196.108262,-59.079805
275.458333,-844.378203,662.021529
275.472222,23.659728,27.178782
275.486111,-26.793850,292.392576
275.500000,557.762005,-162.919981
275.513889,-181.773439,411.545530
275.527778,-266.652897,-272.110077
275.541667,-217.632523,336.867972
275.555556,268.133095,622.626642
275.569444,425.644536,113.831384
275.583333,580.590190,20.282138
275.597222,-134.764518,389.564168
275.611111,-193.033082,284.206775
275.625000,-445.799184,96.373819
275.638889,106.557553,278.192392
275.652778,349.416364,506.652791
275.666667,-67.667292,106.835445
275.680556,-30.600628,44.852650
275.694444,-5.261602,99.265421
275.708333,655.876937,-108.750805
275.722222,-718.274651,-247.372983
275.736111,-88.200114,350.179862
275.750000,-270.719238,-40.844046
275.763889,-545.780523,255.823591
275.777778,-700.474451,-653.412867
275.791667,232.003980,-328.930905
275.805556,-262.524535,-520.231905
275.819444,-138.738771,273.299389
275.833333,-147.519943,186.856926
275.847222,-138.124756,-167.710965
275.861111,221.091547,-572.180526
275.875000,375.877950,-75.869752
275.888889,335.835685,241.297920
275.902778,644.274540,134.567037
275.916667,-352.690218,-463.154799
275.930556,123.472388,-1002.706453
275.944444,59.244900,77.293791
275.958333,310.482134,336.468609
275.972222,-203.901310,-218.512709
275.986111,-373.782402,-273.995056
276.000000,-443.365013,-645.414983
276.013889,-28.287520,-131.525468
276.027778,439.436780,195.434010
276.041667,-302.053206,391.798335
276.055556,-689.905653,1154.653394
276.069444,-203.176018,296.957384
276.083333,-13.504167,-580.107036
276.097222,-588.075023,-347.378568
276.111111,-403.089213,-251.603398
276.125000,355.751048,-74.104839
276.138889,-268.728985,256.134566
276.152778,223.708059,95.340407
276.166667,314.352003,-737.504668
276.180556,-72.574177,213.472183
276.194444,-264.420205,-521.510271
276.208333,-56.131740,413.826790
276.222222,705.733707,-309.372095
276.236111,170.094901,54.919526
276.250000,299.531092,21.453648
276.263889,96.233351,357.773351
276.277778,-181.003754,216.617910
276.291667,-553.409834,187.163171
276.305556,-614.580343,-17.670332
276.319444,389.972657,-72.686827
276.333333,601.862204,-36.735556
276.347222,-168.920633,441.315717
276.361111,74.014129,-97.697648
276.375000,227.492937,-755.081400
276.388889,322.575108,224.203937
276.402778,358.160433,411.697987
276.416667,350.550648,398.865876
276.430556,-338.666541,-176.360600
276.444444,-371.920226,-193.461208
276.458333,-300.998175,-294.099134
276.472222,-64.825295,-251.540512
276.486111,206.850274,406.937677
276.500000,-79.452541,146.303227
276.513889,210.482129,-200.222580
276.527778,-70.671020,201.440077
276.541667,-108.808397,-193.769734
276.555556,292.685981,-221.435058
276.569444,-415.756363,-514.131518
276.583333,-110.246950,565.189912
276.597222,-887.595219,290.303769
276.611111,-189.366668,-822.334939
276.625000,167.272006,39.887873
276.638889,87.640028,386.593834
276.652778,-151.998751,300.525835
276.666667,-354.594943,128.728239
276.680556,88.996450,-295.114024
276.694444,21.992258,-128.018693
276.708333,-62.101881,253.983933
276.722222,31.497170,45.059406
276.736111,-454.512851,451.676064
276.750000,-101.240258,16.332750
276.763889,-328.769882,-11.920079
276.777778,-225.081881,138.053493
276.791667,643.593002,-115.042023
276.805556,-173.300396,255.111702
276.819444,-355.839340,-943.969979
276.833333,-61.664729,-286.791067
276.847222,145.243462,395.492024
276.861111,-95.098922,567.908672
276.875000,-340.591504,45.881471
276.888889,-419.353758,-580.310436
276.902778,-440.633451,51.911747
276.916667,-455.407423,-103.469512
276.930556,860.478552,159.360704
276.944444,70.797796,-558.308034
276.958333,784.242407,-734.383533
276.972222,42.905132,-240.548543
276.986111,-530.908121,501.719695
277.000000,4.154403,-187.357498
277.013889,628.245247,-84.864005
277.027778,-178.760512,301.011411
277.041667,-566.689888,-121.908403
277.055556,628.310208,-271.615048
277.069444,50.340693,-106.090774
277.083333,-37.638638,-191.327832
277.097222,-533.713200,284.036637
277.111111,464.468637,133.480042
277.125000,-6.148417,90.863293
277.138889,-195.716575,-131.945412
277.152778,300.625840,-123.300985
277.166667,-64.927994,623.520473
277.180556,99.829407,98.199841
277.194444,-94.546341,-715.321597
277.208333,79.909654,-515.517073
277.222222,172.024367,-269.084412
277.236111,184.469071,264.019652
277.250000,-113.651754,486.636596
277.263889,459.238664,329.955354
277.277778,-92.470029,-464.607507
277.291667,604.104372,-92.767864
277.305556,-180.725673,282.506395
277.319444,254.706654,432.119141
277.333333,-300.248127,-24.154099
277.347222,190.255077,87.341387
277.361111,-130.602075,-61.385745
277.375000,130.576722,-319.470078
277.388889,296.502546,-343.410100
277.402778,127.003595,729.045906
277.416667,193.007947,488.512774
277.430556,-86.921407,-179.274469
277.444444,219.247589,-443.523733
277.458333,-12.040165,166.986525
277.472222,7.937158,837.490226
277.486111,-43.312770,5.016520
277.500000,278.766992,-137.388689
277.513889,457.202542,54.098796
277.527778,-364.312042,-276.818748
277.541667,591.493751,-51.660460
277.555556,-282.532943,568.664700
277.569444,6.456137,659.052247
277.583333,-258.295165,-624.563538
277.597222,250.331806,101.855421
277.611111,-52.169571,-14.789925
277.625000,16.212611,410.108334
277.638889,-504.319924,409.083160
277.652778,180.230729,33.213041
277.666667,-255.819650,-34.893231
277.680556,-2.824185,-278.425750
277.694444,256.995021,-174.437064
277.708333,7.343305,60.039591
277.722222,-721.378299,265.958147
277.736111,-649.062701,-371.587369
277.750000,945.896546,-160.095100
277.763889,144.201470,68.763328
277.777778,-21.415449,-15.236558
277.791667,31.247668,-507.667678
277.805556,74.353916,-375.935587
277.819444,-177.415164,-459.506427
277.833333,314.132920,-52.022450
277.847222,-136.254939,84.852200
277.861111,393.436651,-258.272660
277.875000,520.177974,-21.360654
277.888889,-193.274723,-585.125888
277.902778,-412.696331,37.899998
277.916667,646.033809,-216.919565
277.930556,-259.983479,551.343476
277.944444,-566.504641,323.049384
277.958333,-483.393078,567.210368
277.972222,-341.258521,253.239450
277.986111,439.045966,-322.568115
278.000000,-139.564337,174.323425
278.013889,-12.520527,600.904894
278.027778,-93.303896,259.420101
278.041667,496.960284,-1080.283670
278.055556,449.630546,-235.261373
278.069444,559.350778,264.124237
278.083333,60.998572,761.763721
278.097222,-50.955487,131.842728
278.111111,-286.858202,-190.226831
278.125000,252.243234,-604.808876
278.138889,135.284304,-159.811195
278.152778,-148.282635,382.184134
278.166667,-466.683048,263.798464
278.180556,-953.439884,47.772820
278.194444,-218.985986,-625.282812
278.208333,439.836011,-290.778587
278.222222,-60.940789,-276.002698
278.236111,-237.461925,-346.574906
278.250000,-724.197532,422.187831
278.263889,-576.263293,129.367057
278.277778,143.011657,34.577816
278.291667,438.242533,235.354813
278.305556,147.716374,460.161811
278.319444,-933.007096,-34.954270
278.333333,115.810668,-55.842292
278.347222,34.719491,-230.945738
278.361111,772.017505,-146.105906
278.375000,-147.692122,401.099950
278.388889,363.755473,-39.196688
278.402778,128.583387,-182.477151
278.416667,215.602747,280.315049
278.430556,48.127423,154.513134
278.444444,736.222574,515.853426
278.458333,-139.617498,12.026313
278.472222,-387.743662,-100.600217
278.486111,-462.343148,-395.761505
278.500000,199.783251,-384.969805
278.513889,395.056448,124.297110
278.527778,868.590237,174.731046
278.541667,-227.948417,-71.918879
278.555556,-469.776779,-79.388256
278.569444,-1012.482713,-619.904452
278.583333,307.733115,-229.677132
278.597222,419.200217,-131.210790
278.611111,-179.962053,-369.201403
278.625000,252.526539,-147.947653
278.638889,25.349637,-592.628078
278.652778,296.463413,162.574838
278.666667,160.233863,458.228338
278.680556,644.986141,227.298625
278.694444,-70.855359,287.021502
278.708333,-98.295297,29.987562
278.722222,192.988156,-588.640542
278.736111,342.522369,40.131473
278.750000,167.269169,479.802476
278.763889,30.578990,447.515095
278.777778,-21.712692,111.489238
278.791667,248.750711,15.796564
278.805556,112.330022,103.753033
278.819444,-100.686977,-118.482753
278.833333,-91.383475,427.408056
278.847222,-314.235358,450.460371
278.861111,61.821919,-440.837312
278.875000,35.128643,290.047041
278.888889,32.604635,-219.195224
278.902778,93.040400,-31.625419
278.916667,-545.848172,-400.155365
278.930556,-208.744493,-262.018102
278.944444,-190.321822,184.654419
278.958333,-24.857677,-486.816202
278.972222,291.450625,555.348401
278.986111,-135.470256,148.767900
279.000000,-244.472869,67.389798
279.013889,-120.131436,-228.994589
279.027778,-108.749721,456.633481
279.041667,808.480916,-465.414940
279.055556,497.028530,123.510468
279.069444,-72.198484,-439.820090
279.083333,-158.298180,-510.078213
279.097222,151.167045,41.872690
279.111111,151.213263,134.780322
279.125000,340.120568,22.420646
279.138889,-386.849876,-158.009456
279.152778,-587.186184,375.828988
279.166667,-495.794195,-177.628229
279.180556,226.450368,-332.736505
279.194444,672.785978,-98.405628
279.208333,17.934278,151.676006
279.222222,-380.609656,738.525110
279.236111,-339.377919,729.964116
279.250000,101.155367,-63.476344
279.263889,384.344682,154.575613
279.277778,-213.834067,532.213935
279.291667,196.525055,89.691625
279.305556,-595.412793,455.246288
279.319444,-973.441846,-178.368979
279.333333,341.834404,-85.396070
279.347222,333.500642,191.228679
279.361111,-219.646316,-50.060529
279.375000,-329.357378,-521.438326
279.388889,75.487862,31.956074
279.402778,-193.875475,70.512227
279.416667,-206.246062,71.145748
279.430556,-58.444273,-490.296049
279.444444,49.285514,-310.942948
279.458333,172.395469,464.666176
279.472222,-168.764121,-59.939153
279.486111,-542.408657,26.088764
279.500000,-87.269968,-242.962626
279.513889,399.146642,274.960941
279.527778,382.103003,-105.344330
279.541667,-143.035092,-409.005112
279.555556,3.527617,-245.801798
279.569444,150.083235,-171.698981
279.583333,-15.587612,452.097264
279.597222,-339.399515,20.328893
279.611111,510.091373,305.642765
279.625000,-339.670442,-108.138325
279.638889,-643.339169,181.563482
279.652778,22.704885,324.902055
279.666667,215.170484,427.240104
279.680556,183.853229,269.552775
279.694444,-40.235582,10.221919
279.708333,279.848902,-526.232553
279.722222,98.296014,-221.060546
279.736111,12.094642,-120.296976
279.750000,160.338493,48.049862
279.763889,167.675456,78.062025
279.777778,111.954060,161.248960
279.791667,-198.701927,116.378913
279.805556,171.632179,377.080986
279.819444,-263.326904,-593.997159
279.833333,-399.176297,222.058561
279.847222,-309.405015,-177.349662
279.861111,-133.042566,-246.819136
279.875000,-405.143732,45.788226
279.888889,-210.240496,-348.935286
279.902778,-254.937557,565.879344
279.916667,293.481656,25.095057
279.930556,112.897228,-335.799794
279.944444,474.623072,-781.139840
279.958333,-103.929907,93.294164
279.972222,-463.751626,88.794919
279.986111,33.818583,-239.772718
280.000000,748.423808,-171.887386
280.013889,232.511604,-349.998771
280.027778,233.110824,470.833575
280.041667,41.676921,-6.764938
280.055556,518.415852,279.234097
280.069444,-216.216090,356.898436
280.083333,528.176746,-501.522487
280.097222,-68.310656,-329.143149
280.111111,-490.505992,-142.101371
280.125000,-471.066597,106.664621
280.138889,-760.416943,519.562603
280.152778,247.027248,-279.051338
280.166667,900.943652,-386.724324
280.180556,484.024212,5.281973
280.194444,-183.931825,-362.517325
280.208333,156.322534,102.624416
280.222222,-137.207017,89.996995
280.236111,104.187986,653.494701
280.250000,472.263081,-287.969935
280.263889,-222.552519,-43.226931
280.277778,-220.752135,288.463349
280.291667,-414.381008,579.620298
280.305556,-508.195933,-178.778688
280.319444,74.947657,-505.391770
280.333333,439.297629,-63.023515
280.347222,212.932299,142.173330
280.361111,-189.739662,-749.913500
280.375000,221.806691,-233.344320
280.388889,-365.221456,167.021169
280.402778,-186.324240,836.045374
280.416667,532.525566,-302.208864
280.430556,174.782783,-509.151408
280.444444,-338.760445,-305.202191
280.458333,-593.935698,-628.567829
280.472222,555.533307,-258.880256
280.486111,704.275723,149.175865
280.500000,-80.718351,246.525899
280.513889,9.845713,92.831956
280.527778,-114.131512,-155.638739
280.541667,-351.435525,-684.011452
280.555556,-37.288179,418.377067
280.569444,516.685048,256.733773
280.583333,-376.949647,257.971418
280.597222,-516.722563,33.484386
280.611111,-646.781980,52.959123
280.625000,251.576841,-101.448407
280.638889,560.318135,713.159849
280.652778,-228.083052,-190.540379
280.666667,253.858778,260.331206
280.680556,-550.844718,-91.644715
280.694444,764.088587,-116.770318
280.708333,-19.544047,179.563413
280.722222,482.252397,-18.183620
280.736111,-468.441512,-286.482926
280.750000,36.999251,431.940298
280.763889,67.812778,-126.165790
280.777778,-21.441980,-89.733499
280.791667,168.559273,155.733904
280.805556,448.711699,-377.343992
280.819444,291.633416,433.088484
280.833333,-661.702290,170.283138
280.847222,-108.384513,-0.634578
280.861111,-113.363426,354.810280
280.875000,325.311973,-46.687600
280.888889,-393.018766,149.144206
280.902778,-22.769525,-862.648128
280.916667,-205.481024,-669.534828
280.930556,-203.943766,-97.837150
280.944444,316.227942,832.753946
280.958333,187.708506,54.357634
280.972222,-238.304822,-37.725043
280.986111,-472.517052,3.798298
281.000000,199.480972,-517.565901
281.013889,287.433776,99.529243
281.027778,208.607726,261.948657
281.041667,-314.864232,133.354502
281.055556,358.155916,-363.056503
281.069444,259.086660,-164.668705
281.083333,206.145950,326.773284
281.097222,-51.794822,441.734377
281.111111,-115.959795,361.568696
281.125000,-81.982424,301.689731
281.138889,-274.801479,63.398495
281.152778,405.599939,-360.099545
281.166667,375.594858,445.469983
281.180556,-99.199622,913.839289
281.194444,484.605925,1030.851662
281.208333,-86.221645,113.725822
281.222222,-36.682188,-571.700908
281.236111,151.574403,-68.957729
281.250000,-212.443453,743.952078
281.263889,-242.407542,245.914352
281.277778,-465.545643,325.126145
281.291667,305.180380,-328.474227
281.305556,495.498009,-82.235431
281.319444,162.303230,362.610617
281.333333,-416.643586,-100.745171
281.347222,-32.314059,394.735165
281.361111,-261.367130,-56.656479
281.375000,-163.672183,-151.972664
281.388889,229.331053,-45.787913
281.402778,199.290513,-135.625558
281.416667,-342.637058,698.479510
281.430556,-1043.254698,-318.461681
281.444444,182.437274,65.386563
281.458333,400.854072,120.787676
281.472222,269.570228,-231.635339
281.486111,-6.827201,118.389854
281.500000,-113.728703,-94.798852
281.513889,-223.129047,-273.466831
281.527778,290.760976,-547.972709
281.541667,-140.318430,-112.346368
281.555556,-419.775187,329.539624
281.569444,133.111636,-47.427809
281.583333,241.516634,294.619721
281.597222,-370.082711,-386.993743
281.611111,416.954427,-304.973679
281.625000,266.418659,-189.600769
281.638889,-216.771444,191.077731
281.652778,236.541687,256.853433
281.666667,205.826102,-721.001655
281.680556,-134.772906,-654.372436
281.694444,-291.187896,-21.259523
281.708333,-17.996070,614.673039
281.722222,-1374.801112,-134.752824
281.736111,19.959320,116.342992
281.750000,338.753016,-194.721613
281.763889,66.602105,-366.447024
281.777778,69.817154,134.901076
281.791667,-179.062179,-121.962759
281.805556,283.177898,-209.207691
281.819444,-395.410812,-237.321466
281.833333,-115.199100,-703.522666
281.847222,-345.434701,62.546816
281.861111,304.651621,574.877814
281.875000,-347.286596,-671.188220
281.888889,-420.565306,273.975922
281.902778,-481.050126,-162.593326
281.916667,157.901668,-251.104453
281.930556,382.774886,-286.369071
281.944444,60.707221,-289.941368
281.958333,-766.776797,-83.679048
281.972222,122.379164,-22.562085
281.986111,381.385910,244.724281
282.000000,82.417541,414.702458
282.013889,626.996197,369.684562
282.027778,272.576402,231.130925
282.041667,-490.726922,38.116507
282.055556,229.612333,246.584092
282.069444,133.692998,95.262889
282.083333,-338.283691,-478.767170
282.097222,-393.697348,228.568994
282.111111,255.104081,182.184001
282.125000,191.364561,512.395698
282.138889,377.468881,278.484851
282.152778,121.359881,2.385288
282.166667,-565.166987,-183.458562
282.180556,-287.701267,-99.732703
282.194444,93.207193,-208.711025
282.208333,264.710093,-264.754130
282.222222,193.858724,522.007665
282.236111,-45.014548,-31.574782
282.250000,-598.239780,-113.269029
282.263889,-738.280963,-708.961566
282.277778,49.191344,447.376806
282.291667,560.451128,-271.118218
282.305556,668.957923,465.833327
282.319444,-654.878506,-162.843041
282.333333,-94.559350,-161.699784
282.347222,-584.566401,-701.344017
282.361111,381.461634,-603.879207
282.375000,73.137124,163.976973
282.388889,736.347892,-51.516618
282.402778,-45.470518,209.721014
282.416667,-55.112025,-47.602801
282.430556,-168.952374,-710.886152
282.444444,139.959570,469.897901
282.458333,-63.125024,111.337330
282.472222,-1257.576552,703.396449
282.486111,-135.603004,-323.784449
282.500000,681.546109,-378.146165
282.513889,388.636928,-204.237909
282.527778,217.039681,-32.732525
282.541667,-169.292826,919.910274
282.555556,240.871076,40.991937
282.569444,-666.717703,-150.271624
282.583333,167.639934,285.750125
282.597222,133.892850,-511.767697
282.611111,293.274819,499.855172
282.625000,-559.673731,866.923359
282.638889,302.195808,389.677824
282.652778,601.654921,-368.253434
282.666667,257.741865,98.543719
282.680556,143.260023,-388.210011
282.694444,446.607552,231.601315
282.708333,-387.246057,262.829631
282.722222,123.077243,-946.869319
282.736111,414.673942,142.619393
282.750000,33.643161,-510.220602
282.763889,-318.400720,-268.739538
282.777778,-860.846543,199.991784
282.791667,-55.880340,59.990190
282.805556,-196.611019,-162.815300
282.819444,19.594257,-78.713116
282.833333,1099.875730,-40.426202
282.847222,-73.722230,277.109177
282.861111,100.534417,520.092499
282.875000,273.193221,-631.445513
282.888889,133.100137,-588.193376
282.902778,-219.912492,991.486723
282.916667,474.394564,107.819585
282.930556,-181.864793,113.507245
282.944444,-427.427807,431.111910
282.958333,361.189668,-1060.043146
282.972222,880.168800,-408.175307
282.986111,481.893009,252.619575
283.000000,-552.860155,-25.566834
283.013889,-477.539333,-446.745167
283.027778,258.480909,-497.201072
283.041667,226.455259,-514.752295
283.055556,247.861704,664.234557
283.069444,168.776661,1.162453
283.083333,150.299424,-131.424158
283.097222,-295.164726,477.324252
283.111111,791.763142,-190.810603
283.125000,699.569032,-537.487122
283.138889,-95.995358,243.275704
283.152778,278.637704,64.665857
283.166667,-436.362504,592.021775
283.180556,-33.987033,-359.564938
283.194444,277.451994,35.682218
283.208333,629.714598,-28.312829
283.222222,760.314563,101.200943
283.236111,-427.942183,-224.574188
283.250000,-525.582982,-476.656176
283.263889,-73.873952,609.694441
283.277778,-2.200835,732.705737
283.291667,114.309365,792.261216
283.305556,-121.412388,197.314050
283.319444,-297.396220,-890.444036
283.333333,469.792966,-317.264255
283.347222,-41.704644,-278.237561
283.361111,-366.028409,1035.403347
283.375000,-240.904291,292.245490
283.388889,-371.987304,-12.016201
283.402778,114.964059,-827.981073
283.416667,-79.405691,-171.180340
283.430556,-387.435730,145.001686
283.444444,-417.447715,322.179255
283.458333,-580.054203,190.192435
283.472222,-261.683804,-585.703501
283.486111,180.417355,-701.383809
283.500000,202.845745,-30.190371
283.513889,-355.686334,-26.048419
283.527778,-188.509543,573.185746
283.541667,231.288589,-1.843939
283.555556,-81.309945,-235.250970
283.569444,36.821341,161.988836
283.583333,372.431742,320.609514
283.597222,78.194770,158.279066
283.611111,-293.001828,-28.106336
283.625000,-1189.575022,632.473068
283.638889,-242.299639,-462.142633
283.652778,393.615060,-49.521484
283.666667,-195.819639,-90.237642
283.680556,170.097555,99.784733
283.694444,-206.901148,338.542814
283.708333,186.156399,-63.275236
283.722222,590.363245,-231.228021
283.736111,118.968988,-157.152774
283.750000,-73.769259,-413.204978
283.763889,-460.721461,328.862082
283.777778,-244.949630,216.520071
283.791667,187.436239,11.525034
283.805556,461.273818,-273.933462
283.819444,23.853357,-94.531187
283.833333,437.125617,-468.785211
283.847222,-840.911548,-287.389148
283.861111,-253.318940,-21.803362
283.875000,69.001025,155.838132
283.888889,139.912442,25.053027
283.902778,350.740986,484.010946
283.916667,77.252212,79.494031
283.930556,361.677120,-115.044961
283.944444,379.131960,-8.005143
283.958333,339.533172,815.603664
283.972222,-447.827396,1057.747986
283.986111,-526.215906,90.352282
284.000000,-58.296763,-410.625815
284.013889,-204.607828,-340.112510
284.027778,-152.035104,-144.175704
284.041667,1013.935918,-207.352928
284.055556,181.045891,120.707750
284.069444,64.792134,-312.253035
284.083333,-331.811947,-1029.459668
284.097222,-254.499036,-105.505313
284.111111,303.382370,-41.172031
284.125000,-293.269630,623.124326
284.138889,-690.393558,-45.845694
284.152778,-21.046631,-402.317630
284.166667,-728.979905,-389.964800
284.180556,324.274482,-128.375427
284.194444,314.431481,928.953258
284.208333,860.459873,-518.524406
284.222222,-380.477170,-397.905157
284.236111,-791.468009,-267.104327
284.250000,-246.777824,-37.194835
284.263889,428.464119,429.738744
284.277778,-191.109864,759.551853
284.291667,-5.005425,255.924059
284.305556,152.033945,-319.020089
284.319444,135.809743,-66.997391
284.333333,9.317856,-300.471070
284.347222,-128.029901,431.944106
284.361111,645.503637,442.729499
284.375000,423.746755,430.254862
284.388889,86.478578,-172.090259
284.402778,310.351159,-456.789788
284.416667,-345.060390,82.144149
284.430556,-172.324918,280.008762
284.444444,124.171284,-147.588813
284.458333,102.404125,-41.015608
284.472222,716.670220,125.487182
284.486111,456.815815,-625.622199
284.500000,-209.102916,302.956815
284.513889,-596.601968,153.224859
284.527778,223.428905,169.749446
284.541667,118.325825,81.296408
284.555556,419.051588,319.289698
284.569444,105.828921,-165.996503
284.583333,10.923152,25.799771
284.597222,-625.411721,-426.877963
284.611111,126.879330,313.651976
284.625000,305.124432,-91.633170
284.638889,306.821375,462.804338
284.652778,239.818995,-126.770612
284.666667,-439.564761,134.403783
284.680556,-512.872806,206.555240
284.694444,438.644297,-339.754435
284.708333,399.075338,180.029173
284.722222,769.168831,423.580382
284.736111,189.613324,-131.695990
284.750000,-769.748462,-175.098926
284.763889,-492.420947,-81.275111
284.777778,1.608439,-688.828935
284.791667,166.994630,321.395400
284.805556,-311.576248,415.399739
284.819444,182.834012,656.316399
284.833333,-608.792248,-604.635629
284.847222,-20.297379,-667.385490
284.861111,259.308323,-268.517806
284.875000,205.683248,455.004692
284.888889,82.378376,-368.698654
284.902778,-338.772993,-79.968328
284.916667,-547.145891,286.715298
284.930556,-418.083639,-41.058540
284.944444,566.184425,-249.663609
284.958333,56.886851,-350.714446
284.972222,-210.410355,563.102247
284.986111,54.254977,-278.369784
285.000000,521.912388,109.567610
285.013889,-59.243964,644.597624
285.027778,-255.765027,-370.770366
285.041667,-525.150400,490.878710
285.055556,-890.056902,942.361154
285.069444,-8.058380,-431.479419
285.083333,425.112545,-485.693938
285.097222,719.707365,-330.434594
285.111111,-442.530257,331.362034
285.125000,-475.107239,165.479260
285.138889,-434.922145,601.127017
285.152778,130.221150,409.411624
285.166667,48.949330,-32.818798
285.180556,-2.046057,-908.480200
285.194444,-441.710325,-422.756290
285.208333,-446.324092,49.402345
285.222222,344.346987,-57.971951
285.236111,871.954191,-314.614537
285.250000,437.226154,228.250797
285.263889,-47.331612,-155.215603
285.277778,-267.894000,195.587992
285.291667,-12.119245,97.391088
285.305556,-55.017164,4.522762
285.319444,744.580080,-364.235232
285.333333,227.928725,95.187936
285.347222,-263.162382,174.119628
285.361111,-788.033090,-196.055401
285.375000,-598.790350,-298.918156
285.388889,-121.729861,14.604507
285.402778,384.974139,496.805506
285.416667,-275.367172,152.389991
285.430556,-629.541609,-535.804247
285.444444,-14.032418,-204.071493
285.458333,26.204801,-496.913249
285.472222,-114.809755,-387.095317
285.486111,-359.217919,-292.826560
285.500000,-228.664042,-120.303915
285.513889,348.495647,33.274026
285.527778,738.704346,-619.299201
285.541667,316.051064,554.761548
285.555556,-21.262601,59.243184
285.569444,19.152684,-226.885781
285.583333,405.236289,-184.192231
285.597222,-188.473133,-283.918870
285.611111,132.065309,-331.289178
285.625000,308.530274,156.480981
285.638889,-97.525813,439.856132
285.652778,867.913227,413.262925
285.666667,-304.568270,401.942208
285.680556,18.733598,-338.171747
285.694444,-232.723030,-664.287641
285.708333,79.712578,536.168164
285.722222,-99.343661,312.362728
285.736111,-200.431159,137.611664
285.750000,117.891290,289.778137
285.763889,128.898255,-180.885218
285.777778,211.022787,285.253248
285.791667,-433.158548,-250.265264
285.805556,-252.718908,689.356205
285.819444,374.404313,488.504149
285.833333,-489.138261,82.221506
285.847222,133.981716,492.293320
285.861111,-502.694227,320.262954
285.875000,41.393092,-189.863257
285.888889,376.862625,-647.411589
285.902778,-319.466281,-277.935508
285.916667,-396.979335,-164.667425
285.930556,-483.401923,524.276171
285.944444,324.000697,152.720954
285.958333,-3.385957,-465.548576
285.972222,-488.992630,-30.636400
285.986111,-461.432785,-546.903064
286.000000,494.461463,-682.777524
286.013889,243.258292,-195.190538
286.027778,109.202523,238.675892
286.041667,63.296756,76.771832
286.055556,202.499007,686.833788
286.069444,-184.241375,-1328.128625
286.083333,-199.587240,-323.755804
286.097222,-62.316336,-227.525868
286.111111,-78.978617,759.769173
286.125000,636.424503,46.836782
286.138889,104.941305,-286.309715
286.152778,211.339825,-208.512459
286.166667,-297.070402,-7.257179
286.180556,251.883628,503.483279
286.194444,-418.624657,498.005320
286.208333,359.206175,-494.218847
286.222222,876.810933,244.775474
286.236111,-45.372978,-146.507793
286.250000,-155.120045,-24.421464
286.263889,-615.580903,240.635038
286.277778,-102.848531,320.775603
286.291667,366.987088,1315.466416
286.305556,797.827897,370.868702
286.319444,-577.248956,233.183390
286.333333,77.278352,160.344870
286.347222,-648.067567,226.355303
286.361111,-66.543306,-165.547690
286.375000,401.987649,448.296247
286.388889,-132.657371,106.918474
286.402778,351.100592,-745.160440
286.416667,-53.113244,-472.567434
286.430556,231.676886,-524.431093
286.444444,500.342408,196.697331
286.458333,658.681436,466.668647
286.472222,522.699906,-237.038070
286.486111,-271.118063,-203.414730
286.500000,-104.923986,60.081647
286.513889,494.957972,59.769630
286.527778,243.550024,-338.501710
286.541667,120.637436,-487.519304
286.555556,231.102822,563.394698
286.569444,-476.149761,459.142192
286.583333,67.954570,-248.525972
286.597222,201.782540,-47.900102
286.611111,105.230387,463.345352
286.625000,127.018307,403.537904
286.638889,-454.534442,214.293519
286.652778,-112.591382,305.903313
286.666667,-23.240358,-702.968026
286.680556,513.691956,-416.046224
286.694444,-405.202231,505.573081
286.708333,-43.664374,262.563431
286.722222,-405.383365,-359.694044
286.736111,-206.688009,93.881394
286.750000,338.089348,-350.093605
286.763889,122.788464,-235.543790
286.777778,-48.054269,-31.048926
286.791667,-585.603486,498.179604
286.805556,-113.908741,743.530864
286.819444,-240.743738,-81.438564
286.833333,81.605408,-672.498771
286.847222,-332.575363,-246.026240
286.861111,-611.820018,161.791231
286.875000,-424.897664,205.518197
286.888889,-133.215221,147.015932
286.902778,378.705398,-270.757806
286.916667,329.045115,-296.341704
286.930556,-375.324664,-389.769776
286.944444,-1008.689037,36.583718
286.958333,-272.783437,367.377056
286.972222,274.729577,232.837065
286.986111,566.076411,185.585656
287.000000,379.609203,54.391830
287.013889,421.821466,-586.668202
287.027778,-187.748730,-735.955158
